Date,FX_R,IsPrem_R,BcPrem_R,FiPrem_R,TcPrem_R,SiPrem_R,EcPrem_R,OVX_C,OVX_PC,OVX_NC
2013/4/8,0.662850256,-2.123087324,-2.577778666,-2.787383401,-2.898333738,-2.077663772,-2.623262359,-0.73,0,-0.73
2013/4/9,-0.266054741,0.360877743,-0.550329766,-0.099486141,0.070239358,-0.78416178,0.039561867,-0.370001,0,-0.370001
2013/4/10,-0.043349228,-0.734152085,1.496998983,0.670153626,1.122701654,0.569247121,0.291894834,-0.09,0,-0.09
2013/4/11,-0.136776088,0.72937786,1.373271811,0.33246022,2.73581262,2.32566305,0.883163306,0.650002,0.650002,0
2013/4/12,0.010021714,-0.171682852,-0.466845268,-0.34251463,2.464936063,-0.870538613,-0.093074631,1.389999,1.389999,0
2013/4/15,-0.033402365,-0.370146677,-0.598724541,-1.135559604,0.075041106,-0.946980155,0.024380098,7.25,7.25,0
2013/4/16,-0.314087142,0.078834453,0.089715429,0.142006662,0.498404739,0.876428614,0.582350094,-2.52,0,-2.52
2013/4/17,0.097204532,-0.088616277,1.080905597,-1.137908098,-0.056402834,0.110038984,0.316204246,3.819999,3.819999,0
2013/4/18,0.066972508,-0.423692407,-0.39515423,-0.053941519,-1.311391022,-0.234491731,0.067904196,-2.609998,0,-2.609998
2013/4/19,-0.337984807,0.173864393,0.497048197,1.773523036,0.042554777,5.139540685,0.184113624,-0.960001,0,-0.960001
2013/4/22,0.11752065,1.989384961,0.626598092,0.758487199,-0.076087559,1.571235198,0.096634835,-2.5,0,-2.5
2013/4/23,-0.030184123,-0.40627677,0.110351758,-0.111598927,0.441213615,-1.524314878,-0.135390927,-0.64,0,-0.64
2013/4/24,-0.117418143,0.553059955,0.612357641,0.763360201,1.866195304,0.323356919,0.590245124,-1.17,0,-1.17
2013/4/25,-0.426560978,0.488360681,-0.62151364,-0.413638795,-0.357362207,0.409582392,0.442472879,-0.58,0,-0.58
2013/4/26,-0.303582271,-0.219588943,0.689179632,-0.278504421,-0.54945634,0.527338741,0.627228073,-0.17,0,-0.17
2013/4/29,-0.304506699,0.015668089,-0.077881113,-0.083223026,-0.309033236,-0.134471449,0.266409018,0.930001,0.930001,0
2013/4/30,0.078056065,-0.383802998,0.615091235,0.824521628,-0.061076214,1.087857131,0.564732607,1.129999,1.129999,0
2013/5/2,0.240767744,-0.508542305,-0.282631605,0.662183522,0.371128821,0.851438318,1.793213796,-0.08,0,-0.08
2013/5/3,-0.118403248,-0.138980977,0.052407521,0.368992974,2.204089739,-0.184985404,-0.407895932,-0.48,0,-0.48
2013/5/6,0.16934801,-0.273773018,0.796335547,-0.888156746,-0.618174525,1.440900639,0.414199816,1.15,1.15,0
2013/5/7,-0.202874049,0.597208383,-0.199436973,-0.155778086,0.234841903,0.372499212,-0.25497921,-0.780001,0,-0.780001
2013/5/8,-0.63018804,0.552339766,1.008637575,0.717237799,0.5697427,1.498425695,1.486791244,-1.74,0,-1.74
2013/5/9,0.525077568,0.026074028,0.319306211,0.268915378,-0.60328502,0.128988324,-0.51287347,0.600001,0.600001,0
2013/5/10,0.905606621,-0.045766477,0.194000376,0.474650575,1.696091584,-0.51825023,-0.556926159,-0.41,0,-0.41
2013/5/13,0.386554622,-0.302393637,-0.770377877,-0.421271053,-1.6908181,0.077718715,-0.379657975,0.83,0.83,0
2013/5/14,0.08705843,0.355285906,0.338675515,-0.188811986,-0.225550014,0.418027896,-0.255671675,0.460001,0.460001,0
2013/5/15,0.204074805,0.220562369,1.227522108,1.50780467,0.824369177,-0.117991994,0.72134918,0.359999,0.359999,0
2013/5/16,0.07678953,0.557699191,0.917406754,1.836766874,2.261638988,-0.354575051,0.757762961,-0.090001,0,-0.090001
2013/5/17,0.080066722,0.25955734,-0.577673296,-0.665090613,-0.661804911,0.087930573,-0.156329135,-1.569999,0,-1.569999
2013/5/20,-0.366678889,-0.08623098,0.203290335,0.892116953,-0.418880069,0.31452548,0.243042607,0.620001,0.620001,0
2013/5/21,-0.163939911,0.604220949,1.493202045,-0.840475523,0.401464251,-0.46747944,0.146204514,-0.33,0,-0.33
2013/5/22,0.331769437,0.49958605,-0.203881787,0.078356608,0.539252829,-0.04635338,0.763751684,1.34,1.34,0
2013/5/23,-0.100203748,-0.888895181,-1.191455439,-2.263799253,-3.038604916,-3.083060065,-1.490197217,-1.150002,0,-1.150002
2013/5/24,0.020060851,-0.491427434,-0.441933203,-0.420794864,-1.453912518,0.357213595,-0.793377961,-0.729999,0,-0.729999
2013/5/28,0.340966071,-0.74831475,0.823313471,0.448730426,1.156017783,0.409015393,1.068235058,0.380001,0.380001,0
2013/5/29,-0.146583603,1.020487439,0.46031039,0.875897046,0.596398079,0.988713927,0.836004483,1.09,1.09,0
2013/5/30,-0.030027024,-0.827719212,-0.792797664,-1.179770755,-0.893187706,-0.874319644,-0.456613603,0.169998,0.169998,0
2013/5/31,-0.063409425,0.475865813,0.8189793,0.655177989,0.454227525,-0.015859061,1.231136408,0.200001,0.200001,0
2013/6/3,-0.096844214,-1.085205517,-0.056700489,-1.290965964,-0.989377813,-1.103778762,-1.036573431,0.380001,0.380001,0
2013/6/4,-0.020056157,-0.108240345,-0.562666859,-0.466652522,-0.028574904,0.731700161,-0.018954905,-0.150002,0,-0.150002
2013/6/5,-0.277499164,-0.077392408,0.890438778,0.298409488,0.699564112,0.037188802,-0.951462476,-0.149999,0,-0.149999
2013/6/6,-0.435846716,-1.418812568,-0.856750615,-0.96080629,-1.358631211,-1.594932265,-0.946712707,-0.600001,0,-0.600001
2013/6/7,0.178469206,-0.486668815,-1.058934912,0.062189074,0.356528627,0.576275093,-0.270794043,-1.479999,0,-1.479999
2013/6/10,0.655462185,0.478450367,0.404042259,1.135965265,-0.356409025,0.615683143,1.410056877,-0.67,0,-0.67
2013/6/11,-0.340624478,-0.758887301,-0.550965712,0.250413099,0.840271115,-0.867240626,0.132823685,0.069999,0.069999,0
2013/6/13,0.006701739,-1.397322428,-1.561790085,-1.479240656,-1.379624141,-2.720824211,-3.082493226,-0.34,0,-0.34
2013/6/14,0.016753225,-0.0267342,-1.893201847,-0.270805881,0.722064023,0.3476989,-1.92732789,-0.25,0,-0.25
2013/6/17,0.140703518,0.593624548,0.377551696,0.794219846,0.580796475,0.610285237,0.938163172,-0.179998,0,-0.179998
2013/6/18,-0.053526027,-0.749658083,0.512778057,-0.180688317,-0.038007161,0.573735263,1.619590921,-0.400002,0,-0.400002
2013/6/19,-0.043513188,-0.176762088,1.174231714,-0.170146275,0.045934668,-0.700638431,0.065387256,-0.659999,0,-0.659999
2013/6/20,1.07490875,-0.6922564,-0.986921452,-0.672219253,-0.64406299,-1.679264919,-2.027546256,5.92,5.92,0
2013/6/21,-0.278293135,-2.058509277,-1.05354472,-0.290882543,-0.132224396,-1.340678407,-0.279774765,-2.22,0,-2.22
2013/6/24,0.249169435,0.225897741,0.431266985,-0.022206974,1.403349769,-2.170850447,0.39944735,0.64,0.64,0
2013/6/25,-0.46064623,-1.458502403,-2.282992792,-1.787496608,-1.112711878,-0.328447268,-2.398338251,-0.690001,0,-0.690001
2013/6/26,0.329604475,2.49602579,0.884886183,0.941032708,2.041093103,1.555405141,0.895118429,-0.809999,0,-0.809999
2013/6/27,-0.361705658,-0.016464455,0.094295864,1.114708967,-0.418640251,2.442341901,0.91642736,0.35,0.35,0
2013/6/28,-0.229800839,2.446262493,0.634908246,1.49387389,1.469271168,4.617730476,0.531023789,-0.799999,0,-0.799999
2013/7/1,0.030043062,-1.696804806,0.227760402,-0.136051951,0.275912532,-1.099790407,2.186737837,-0.190001,0,-0.190001
2013/7/2,0.330374424,-0.849576676,-0.573568484,-0.602326494,-0.032868733,0.746104128,0.883507721,0.449999,0.449999,0
2013/7/3,-0.023282887,-1.587842513,0.299072899,-2.059267402,-0.091810789,-2.11638586,-0.397454638,3.070002,3.070002,0
2013/7/5,0.30274802,1.346555919,0.080372865,1.07332608,1.118467603,1.420555088,0.626028501,1.039999,1.039999,0
2013/7/8,-0.215595874,-1.176635041,-0.341794009,-0.598214218,1.329930305,-2.690344229,-1.332102556,-1.369999,0,-1.369999
2013/7/9,-0.013296104,1.189360959,1.488365628,1.796029928,0.033830795,0.821458797,0.390049152,-0.150002,0,-0.150002
2013/7/10,-0.442154255,1.295560311,-0.122885486,1.214904292,0.35226671,-0.257650525,0.134902904,1,1,0
2013/7/11,-0.424082546,3.416752463,1.841506832,2.044745084,2.290230068,2.46235335,0.036371514,-1.639999,0,-1.639999
2013/7/12,0.268276325,0.484941092,0.391837015,0.79551776,-0.238353843,0.550970027,0.219287963,-0.07,0,-0.07
2013/7/15,-0.217391304,0.897984958,0.520091495,-0.146271066,1.272358764,-0.410373829,0.485272976,-0.790001,0,-0.790001
2013/7/16,-0.197754315,0.797309614,1.886861013,0.035936632,0.510165622,-1.267095411,1.348632439,0.780001,0.780001,0
2013/7/17,0.033584095,0.076017957,1.256768738,0.956589744,-1.189146786,-0.254688327,-0.391417796,-1.200001,0,-1.200001
2013/7/18,0.634526288,0.963815726,0.131527803,0.002581061,0.367783714,-2.653815085,-0.821602362,-0.25,0,-0.25
2013/7/19,-0.186822352,-0.773868813,-0.741414835,-1.009295208,0.494637007,-5.145079905,-0.479792316,1.030001,1.030001,0
2013/7/22,-0.113640162,0.360885153,0.273264716,1.023582092,1.662296802,-0.146815452,-0.173902622,0.15,0.15,0
2013/7/23,0.066923206,0.298757509,0.885994241,0.664629931,-0.07265541,2.901220934,1.509889374,-0.600001,0,-0.600001
2013/7/24,0.043470991,-1.108411313,-0.180599643,-0.48708257,-0.638053164,1.366750704,0.104969965,0.140001,0.140001,0
2013/7/25,0.090246674,-0.056923164,-0.347434231,-0.7077867,-2.391441394,0.422928093,-0.530489197,-0.399999,0,-0.399999
2013/7/26,-0.133578227,-0.701780457,-0.587098288,0.181856662,-0.588698992,0.331230652,-1.171791147,-0.390001,0,-0.390001
2013/7/29,0.066878448,-0.675720797,-1.328134323,-0.108189414,-0.27938336,-1.69630667,-2.533845729,-0.189999,0,-0.189999
2013/7/30,0.116959064,1.664736428,0.40432663,0.966655191,2.189118386,1.064585147,2.44365976,0.689999,0.689999,0
2013/7/31,0.11682243,-2.159482567,0.753634405,-0.336278915,1.979954649,0.230637866,0.894158795,-0.529999,0,-0.529999
2013/8/1,0.156692782,0.067156064,0.312516205,-0.283734455,-1.330501156,-1.219888255,-2.013107875,-0.67,0,-0.67
2013/8/2,-0.139804274,1.505251998,1.245387737,0.819518208,0.811202495,0.164578032,0.093463988,-0.020001,0,-0.020001
2013/8/5,-0.176666667,0.178838924,2.32709208,0.085113939,-0.237009468,-0.040064271,0.789808682,0.610001,0.610001,0
2013/8/6,0.060106188,-1.061708471,-0.748680443,-1.439813852,-0.742836179,-1.540147028,-1.007043007,-0.230002,0,-0.230002
2013/8/7,-0.033372268,0.584394607,-2.02350148,-1.629764557,-3.131962042,-1.690973643,-1.501334715,-0.08,0,-0.08
2013/8/8,-0.233683859,-0.901955974,0.341559848,0.18588196,2.143672586,-0.217357122,-0.598807235,-0.309999,0,-0.309999
2013/8/9,0.11711561,-0.889264764,-0.956491365,-0.994477171,-0.580399267,-0.19426927,0.139377273,0.389999,0.389999,0
2013/8/12,0.15040107,1.503536082,-0.30797224,0.740268075,1.726926595,-0.300693714,0.705532612,0.040001,0.040001,0
2013/8/13,0.090105123,1.61528046,0.734467406,0.029761116,2.21855267,1.755111448,2.041466849,-0.050001,0,-0.050001
2013/8/14,-0.04001067,-0.697395115,-0.637309364,-0.147692889,-2.253063457,-0.366426484,-0.218292423,0.520001,0.520001,0
2013/8/15,-0.050033356,-1.13200337,-0.824021734,-1.020461991,-0.633935525,-0.927298802,-1.224123535,1,1,0
2013/8/16,-0.183547472,0.811208076,0.519029487,0.368159769,0.326421682,0.3230225,0.767654545,-0.16,0,-0.16
2013/8/19,0.217318623,0.814755046,0.146692492,-0.364820675,-0.776335537,-0.18242768,-1.414766227,-0.51,0,-0.51
2013/8/20,-0.200166806,-0.68865484,-3.617829316,0.028769143,-0.302187112,-1.122514681,-2.069637596,0.7,0.7,0
2013/8/22,0.233996323,-0.652519885,-0.52942548,-0.697831019,1.184152233,-0.066034607,-0.198145456,-0.92,0,-0.92
2013/8/23,-0.270135068,0.168789474,0.268652868,0.243632133,1.30608405,1.895413679,1.587464922,-0.559999,0,-0.559999
2013/8/26,0.170545746,0.611438199,-0.898825275,0.072675526,-1.340053925,-0.02994055,0.530947526,0.729999,0.729999,0
2013/8/27,0.150225338,-0.682312939,-1.306646706,-0.522647498,-0.763118351,-0.881783121,-0.873689286,3.760001,3.760001,0
2013/8/28,-0.18,0.13764571,-0.198005372,-0.24124718,-0.250744877,0.864446213,-0.123272511,2.6,2.6,0
2013/8/29,-0.003339344,0.0652161,1.226554448,0.820489884,-0.079807043,1.440246662,2.342848916,-2.380001,0,-2.380001
2013/8/30,-0.10018367,0.116639402,0.343577373,1.577584605,0.916839572,1.684236464,-0.320482419,0.69,0.69,0
2013/9/3,-0.424536186,1.482652674,0.924204245,1.117901303,0.291142788,0.966032372,1.795498958,1.31,1.31,0
2013/9/4,-0.32899154,0.306914499,-0.436904596,0.439907973,-0.868370863,-0.891905579,-0.639139569,-0.68,0,-0.68
2013/9/5,0.421017178,1.082811748,0.368688532,0.382936561,1.551332611,1.270382563,0.997072709,-1.289999,0,-1.289999
2013/9/6,-0.295153446,-0.386298133,-0.128623953,-0.255908571,1.173220656,0.383606236,-0.875001404,0.659999,0.659999,0
2013/9/9,-0.306119016,0.173339093,-0.66884172,-0.109499701,0.205461031,0.548860811,-0.119981951,-0.17,0,-0.17
2013/9/10,0.151842354,-0.127030375,-0.117012089,-0.149001999,-0.988103388,0.97695067,-0.84117644,-0.809999,0,-0.809999
2013/9/11,-0.006738317,0.12317814,-0.450596555,0.586659351,0.542990027,0.003957025,-0.03550548,-2.800001,0,-2.800001
2013/9/12,-0.033693858,0.213060003,-0.025900938,0.486224821,0.314563134,-0.60901991,-0.420516723,-0.75,0,-0.75
2013/9/13,0.155043985,-0.336274862,0.596705137,-0.538810404,-0.789452342,-0.910082969,-0.021319761,-0.39,0,-0.39
2013/9/16,-0.319703853,0.103356272,0.762973428,0.637297687,0.404326208,1.882543874,0.451556537,-0.149999,0,-0.149999
2013/9/17,0.016880486,-0.016804654,1.153013267,0.160359403,-0.361903455,0.047732868,-0.42026345,0.139999,0.139999,0
2013/9/18,0,-0.716705929,-0.570648976,-0.290237182,0.043675325,-1.64186876,0.308325708,-0.360001,0,-0.360001
2013/9/23,-0.253164557,0.910111364,0.542127909,1.325202386,2.315000282,1.866503092,2.833528973,-0.539999,0,-0.539999
2013/9/24,0.050761421,-0.365755473,-0.126660124,-0.180717753,-0.444639503,-0.039075252,0.645796073,0.23,0.23,0
2013/9/25,-0.016911889,0.163840383,-0.481743081,0.111293481,-0.590546842,-1.138237116,-1.040503983,-0.18,0,-0.18
2013/9/26,0.01691475,-1.136389756,-0.639006743,-1.340588223,-0.788383218,-1.250198231,-0.619373874,-0.55,0,-0.55
2013/9/27,-0.084559445,0.691317934,-1.872810417,0.74045196,-0.882297954,0.873948985,0.722335661,0.07,0.07,0
2013/9/30,0.071090047,-0.197475787,0.403604009,-1.109168551,0.780069839,-1.586572011,-0.410198575,1.14,1.14,0
2013/10/1,-0.121782078,-0.600413342,-0.361395016,0.294463705,-1.434230484,0.599523901,0.440441937,-0.41,0,-0.41
2013/10/2,-0.254022015,-0.067354106,0.18727162,-0.359283283,0.154301607,1.03110173,-0.215265173,-1.05,0,-1.05
2013/10/3,-0.407470289,0.945656911,1.208454788,2.464706587,1.312540481,1.904015564,2.042534976,0.100001,0.100001,0
2013/10/4,0.10228435,0.25435592,0.570162943,0.118330449,0.903128825,-0.49417739,-0.307036491,-0.130001,0,-0.130001
2013/10/7,-0.006811989,-0.126649033,0.305070603,0.398741008,-0.986580248,-1.14997014,-0.732679823,0.52,0.52,0
2013/10/8,0.057905852,-0.126729024,0.242035844,1.313663305,0.406941675,1.381482376,-0.737926578,-0.059999,0,-0.059999
2013/10/9,0.034042553,-0.207139967,-0.251307333,0.391900585,0.243034215,-0.180335375,-0.576496522,1.289999,1.289999,0
2013/10/11,-0.163348647,0.174337584,-0.043880808,0.090877934,0.358466179,1.005586504,0.161181927,-1.690001,0,-1.690001
2013/10/14,0.122711934,-0.347733978,-0.873599113,-0.123634345,-0.742324045,-1.267214052,-1.807244051,0.970001,0.970001,0
2013/10/15,-0.078303204,0.678074208,1.049844881,0.448420617,0.984465811,1.946714053,0.618862757,1,1,0
2013/10/16,0.187393526,0.05343143,-0.040690852,-0.308529354,-1.28888416,-0.980559793,-0.133705171,-1.79,0,-1.79
2013/10/17,-0.119027376,0.163384533,0.08968209,-0.064531858,0.736949841,0.868972853,0.389526075,-0.510001,0,-0.510001
2013/10/18,0.034048349,0.213045271,0.836777937,-0.199300637,1.291228385,1.986478429,1.092451209,-1.099998,0,-1.099998
2013/10/21,0.170183799,-0.733152664,-0.040238927,-0.033040454,-0.223342687,-0.069454779,0.091124432,0.789999,0.789999,0
2013/10/22,-0.254841998,-0.297277445,-0.864449511,-0.03012947,0.178114358,0.729372008,0.146676192,0.710001,0.710001,0
2013/10/23,0.170328734,0.255167523,-0.1303963,-0.805249846,-0.485340373,-0.277636757,-0.228730534,1.66,1.66,0
2013/10/24,-0.091821119,0.194286457,-0.133668618,0.298906337,0.55726499,-0.5295122,0.634511562,-1.400002,0,-1.400002
2013/10/25,0.051058615,-0.667115774,-0.379546509,-0.728016999,-1.339995029,-1.941804984,0.021296518,-1.599998,0,-1.599998
2013/10/28,-0.027217365,0.557938913,0.034170268,0.965087637,-0.043721527,1.473803686,1.585068681,0.289999,0.289999,0
2013/10/29,0.170154841,0.173930467,-0.315331046,0.182421223,0.835525956,0.141527573,0.129772895,0.069999,0.069999,0
2013/10/30,-0.135892645,0.063616021,0.043670127,0.490046816,-0.162699971,0.647948577,-0.482530682,0.310002,0.310002,0
2013/10/31,0.136077564,-1.185912868,0.018640346,0.325567159,0.265499976,-0.446774739,-0.443782164,-0.360001,0,-0.360001
2013/11/1,-0.101919484,0.135112978,-0.985360571,-1.095968928,-0.055800962,-0.111820015,-1.475474518,0.700001,0.700001,0
2013/11/4,-0.064614861,-0.744065635,-0.414107493,-0.879553041,-0.894521237,0.657514745,0.299842867,0.449999,0.449999,0
2013/11/5,0.047641734,-0.627428337,-0.209645096,-0.851295955,-0.433845032,-1.577699191,-1.548570373,0.44,0.44,0
2013/11/6,0.095238095,0.484758114,-0.197400782,0.44332193,0.039071232,0.418879461,-1.121302832,-1.2,0,-1.2
2013/11/7,0.108739976,0.074838742,0.607776537,-0.405610963,0.592798,-0.04905932,0.007589912,-0.189999,0,-0.189999
2013/11/8,0.101832994,-0.352817283,-0.278781669,-0.158615995,-0.892233921,-0.674452934,-0.26343164,-1.09,0,-1.09
2013/11/11,0.1356392,-0.619850869,-0.143289669,-0.177189077,-1.084054646,-1.105990995,-0.12127184,-0.01,0,-0.01
2013/11/12,0.152387403,0.35298036,-0.426199609,0.368769655,-0.382444198,-0.157863226,-0.422040646,0.629999,0.629999,0
2013/11/13,0.067624683,-1.215480355,0.111216983,-0.841677555,-2.040389106,-1.465664085,-0.998927491,-0.690001,0,-0.690001
2013/11/14,-0.016894746,-0.328153069,2.259103573,-0.026014744,-0.253240158,0.234511511,0.25465693,0.290001,0.290001,0
2013/11/15,-0.074349442,0.554897685,0.410792371,0.564378706,1.939720466,0.529263187,0.514653651,-0.530001,0,-0.530001
2013/11/18,-0.246888528,-0.048198152,-0.248880159,0.979718918,0.724592359,0.134633558,0.43986133,0.32,0.32,0
2013/11/19,-0.203424309,0.60373629,0.49717377,0.358813583,0.271845132,1.242815569,0.237090496,0.120001,0.120001,0
2013/11/20,0.298963819,-0.654743455,0.185107643,-0.197881897,1.171953551,-1.77756155,-0.908340798,0.040001,0.040001,0
2013/11/21,0.125326017,-0.545141649,-1.193122967,-1.171508418,-1.321643399,-1.700273218,-0.743301465,-1.18,0,-1.18
2013/11/22,0.118403248,0.274214677,0.402753037,1.028328703,-0.862691184,-0.306867824,2.233524723,-0.590001,0,-0.590001
2013/11/25,0.016894746,0.48104821,0.587943958,1.383241735,0.061285008,0.740094296,-0.405163042,1.13,1.13,0
2013/11/26,0.033783784,0.819620348,0.067629792,-0.298177434,0.907033111,1.675132791,1.993344785,-0.590001,0,-0.590001
2013/11/27,0.138466734,-0.723550423,-0.36526193,0.29280457,1.724333574,1.049010855,1.254019953,0.980002,0.980002,0
2013/11/29,-0.161883242,1.169672128,1.061236713,0.722199617,0.57712606,0.736418361,1.819170453,0.379999,0.379999,0
2013/12/2,0.057426612,0.003574234,0.014875168,-0.048663825,-0.241210812,-0.295208469,0.944204976,0.280001,0.280001,0
2013/12/3,-0.202565834,-0.618514617,-0.709872506,-0.325564315,0.100549576,-0.178214925,-0.343089933,-0.790001,0,-0.790001
2013/12/4,0.084573748,0.495962508,0.101475524,0.401431018,0.191043203,0.51938997,-0.101261475,-0.430001,0,-0.430001
2013/12/5,0.067601825,-0.32322758,-0.741952435,-0.434798855,-1.261141614,-0.743793887,-1.898663775,-0.469999,0,-0.469999
2013/12/6,0.033778078,-0.610908125,-0.566846379,-0.605382561,-0.052523701,-0.609313567,0.943703767,-0.639999,0,-0.639999
2013/12/9,-0.084416681,0.776417113,0.021560908,0.987649969,0.943435886,1.24921529,0.730195319,0.149999,0.149999,0
2013/12/10,-0.101385603,0.26946578,-0.225547766,0.288690518,-0.349144369,-0.562522741,0.860304897,-0.149999,0,-0.149999
2013/12/11,0.033829499,0.1157907,-0.131961368,0.447684948,0.341366595,0.305248501,-0.436249166,0.029999,0.029999,0
2013/12/12,0.101454177,-0.739724257,-0.502614416,-1.191382594,-0.373944926,-1.710781421,0.29009453,0.210001,0.210001,0
2013/12/13,0.081081081,1.583289688,0.110117004,0.44803561,0.117663242,-0.377350804,-0.410005432,0.229999,0.229999,0
2013/12/16,0.070888469,-0.026777263,-0.627388243,-0.688897013,-1.529195012,-0.444363856,-1.397159884,-0.93,0,-0.93
2013/12/17,-0.101197504,0.346901232,0.17101212,0.057413033,0.430393716,1.257590303,0.814904974,0.210001,0.210001,0
2013/12/18,0.168833361,0.466484593,0.01249697,0.15383374,-0.374619003,-1.721649327,0.495949144,-0.440001,0,-0.440001
2013/12/19,0.589920782,0.233899196,-0.060286293,0.778163354,0.644310231,1.252626575,1.709498907,-0.559999,0,-0.559999
2013/12/20,0.157506702,-0.026474508,-0.421296866,-0.221831338,-0.244267902,-0.061028017,0.910087614,-0.840001,0,-0.840001
2013/12/23,0.260983036,-0.226356622,0.02848761,0.684870446,1.26468018,1.215818562,0.072490001,-0.44,0,-0.44
2013/12/24,0.233605874,-0.206940994,-0.318117255,-0.109418328,-0.708548719,-0.826027489,0.506334931,-0.16,0,-0.16
2013/12/26,-0.133177959,1.478770874,-0.628328122,0.314754769,-0.22695976,0.754375901,0.202792899,-0.06,0,-0.06
2013/12/27,-0.030005001,1.753737709,0.009494994,0.406652048,0.072632763,0.66234922,0.254617694,0.54,0.54,0
2013/12/30,-0.203428267,0.634852316,0.330282848,1.719435148,0.48897653,1.504544958,0.293010076,0.790001,0.790001,0
2013/12/31,-0.317460317,-0.479765992,0.162837841,-0.180922087,-0.201356335,-0.196644118,1.123113079,1.229999,1.229999,0
2014/1/2,0.26818639,-1.151558177,-0.322686142,0.593063279,-0.106343974,-0.292298564,0.442704183,2.48,2.48,0
2014/1/3,0.183884988,-0.59550215,-0.851918685,-1.114116281,-0.929210032,-1.237139914,-0.479596135,0.36,0.36,0
2014/1/6,0.233605874,-0.549633404,-2.751406837,-0.845122476,0.014334231,-0.210697758,-0.37910144,0.100001,0.100001,0
2014/1/7,0.183119694,-0.423529067,0.830094708,0.423387783,-0.908232957,-0.501663742,1.089170216,-1.030001,0,-1.030001
2014/1/8,0.033233632,-0.086375835,-0.009923742,0.06712377,0.056844924,1.475090807,0.949757657,0.5,0.5,0
2014/1/9,-0.149501661,-0.106371689,-0.724448383,0.001046073,-0.31110236,-1.722480239,-0.423435669,-0.66,0,-0.66
2014/1/10,-0.216270171,0.083330979,0.845833175,-0.175945504,0.146167416,0.709136699,-0.742210371,-0.040001,0,-0.040001
2014/1/13,0.08336112,0.69201214,0.085699477,0.419280906,-0.963603071,0.478114569,1.092519544,0.280001,0.280001,0
2014/1/14,0.116608362,1.192391818,-0.473011637,-0.543918775,-1.02852524,0.239978503,-0.297156545,0.059999,0.059999,0
2014/1/15,0.143094842,0.257794006,0.029761768,0.040480864,-0.308990185,1.308115334,0.690624227,-1.109998,0,-1.109998
2014/1/16,-0.049845479,-0.240921855,0.049526613,0.192014269,-1.328346556,0.911248594,0.836834086,-0.790001,0,-0.790001
2014/1/17,0.139636944,-0.632929086,-0.039501472,-0.096521638,0.590755002,0.150283235,-0.530801233,-0.789999,0,-0.789999
2014/1/21,0.391766268,0.328344905,-0.003232463,0.508077861,0.670147113,-1.196386407,1.587144006,1.139999,1.139999,0
2014/1/22,0.006614194,-0.055583199,0.653281896,0.199432913,1.446167972,0.880791665,-0.130018822,-0.09,0,-0.09
2014/1/23,-0.066137566,0.072077188,-0.70783325,-0.760983627,0.066169156,0.00397727,-1.094793604,0.620001,0.620001,0
2014/1/24,0.072799471,0.199610299,-0.749072863,0.018451366,0.10457532,0.192437126,0.156066538,0.669998,0.669998,0
2014/1/27,0.357119238,-2.151140694,-0.212552975,-1.69707024,-0.356239109,-2.346798134,-1.666612034,1.43,1.43,0
2014/2/5,-0.082372323,-2.538379057,-0.509485517,-2.593778977,-3.281602826,-2.873583564,-2.164261535,-0.239999,0,-0.239999
2014/2/6,-0.049464138,0.732883211,0.546147791,0.30483971,0.847872298,1.469521068,0.279005343,-1,0,-1
2014/2/7,-0.016496206,0.747765323,-0.099742619,0.836570855,0.555282992,1.632498281,0.30398855,-0.619999,0,-0.619999
2014/2/10,0.098993565,0.448777506,2.127017866,-0.122213326,0.037185648,-0.401587985,-0.019354268,0.149999,0.149999,0
2014/2/11,-0.049447833,0.487087465,-0.163034905,0.351207722,-0.150326929,1.290942174,0.703036097,-0.130001,0,-0.130001
2014/2/12,-0.115435356,0.184067103,-0.34304408,0.883924767,0.081041663,0.988586823,2.094077099,0.180001,0.180001,0
2014/2/13,0.122172693,-0.826467476,-0.803364485,-0.672507061,-1.128084325,-0.205423124,-0.859288892,-0.23,0,-0.23
2014/2/14,-0.220961678,0.901401851,-0.188076443,0.699903474,-0.672800569,1.369394737,-0.145392231,-1.049999,0,-1.049999
2014/2/18,0.115683358,0.16366415,0.215701231,0.502288733,-1.330560637,0.563478126,0.855288958,0.479999,0.479999,0
2014/2/19,0,-0.175802395,0.363982013,0.108619181,0.367614023,0.210101662,0.722359191,-0.08,0,-0.08
2014/2/20,0.247606471,-1.345459301,-0.322385053,-0.714752056,-1.110045293,-0.849017187,-0.554959664,-0.76,0,-0.76
2014/2/21,0.039519183,0.63185535,0.383485946,0.977379997,2.130613429,0.657036709,0.49525419,0.31,0.31,0
2014/2/24,-0.154722323,-0.096844615,-0.410994188,-1.695684018,-0.690335389,-0.212186595,-0.692469137,0.26,0.26,0
2014/2/25,0.08242664,-0.338715212,-0.442373551,-0.259636715,-0.180689213,0.88107475,0.307815346,0.309999,0.309999,0
2014/2/26,-0.17789491,-0.299311868,-0.573621798,-0.130716924,-0.010655794,-0.139126831,0.782804029,0.010001,0.010001,0
2014/2/27,0.095706412,0.429695891,0.087212729,0.329261348,0.710677379,0.372671511,0.826272231,0.329999,0.329999,0
2014/3/3,-0.049455984,-0.410007583,-0.16629534,-1.083345695,-1.118451256,0.238595328,-0.684009902,2.090001,2.090001,0
