Date,2330,2317,2454,2412,6505,2881,2603,2882,1303,1301,2308,2303,2002,2891,2886,1326,2609,2884,1216,3045,2615,2892,2382,2207,2885,3037,2880,2883,2912,1101,2395,2357,4904,8046,3034,2327,3008,2887,2379,2408,2890,8069,2618,2801,5347,2409,2610,1102,9910,1402,9945,2301,3481,2888,1605,1476,2347,2345,2344,2474,2105,2377,2324,2834,2356,5483,3702,9921,9904,2027,2353,2354,9941,3231,3532,2371,8299,2049,3533,1229,3189,1722,2915,2227,2542,9914,2383,6239,2337,2376,2360,3035,1504,3443,3044,1802,2812,2352,2385,3036,3023,2606,2492,6121,5522
2010/1/15,41.944,66.494,361.971,43.051,56.958,18.847,14.918,31.070,38.431,40.629,64.123,10.893,20.927,7.496,9.596,40.071,22.596,4.270,17.342,36.473,10.069,7.639,36.433,50.144,12.779,30.701,7.857,5.829,50.637,14.393,32.930,134.969,20.714,105.996,55.411,25.251,324.187,5.119,53.140,227.966,5.519,50.211,8.810,7.225,10.278,29.439,9.981,16.800,10.466,21.454,15.898,20.703,45.765,9.583,9.250,11.409,33.465,7.541,7.695,54.347,24.357,11.331,21.198,4.474,9.149,50.537,22.843,62.350,15.446,9.853,71.830,66.359,35.100,22.827,128.566,18.227,128.150,28.800,101.015,5.051,55.033,76.896,41.146,33.104,11.947,30.080,13.187,58.540,23.888,14.479,44.412,57.681,9.117,115.944,58.510,22.489,4.111,12.975,37.743,9.542,12.086,36.929,16.236,138.282,27.347
2010/1/19,41.284,64.968,353.294,42.977,56.280,18.727,14.351,31.491,38.251,39.361,64.123,10.621,20.566,7.382,9.467,39.506,21.980,4.207,17.342,36.590,9.928,7.580,35.818,49.945,12.450,31.846,7.838,5.743,50.503,14.351,32.977,129.201,20.659,103.709,53.564,24.312,316.413,5.080,52.865,214.853,5.299,50.076,8.652,7.132,10.187,27.965,9.805,16.559,10.412,20.908,15.755,20.725,43.915,9.689,9.139,11.302,32.051,7.692,7.307,53.894,23.288,11.331,20.977,4.415,9.171,48.412,22.640,61.722,15.565,9.696,70.436,69.946,35.900,22.617,136.527,18.417,122.675,27.683,98.715,5.224,58.393,74.708,40.142,33.200,12.110,30.254,12.972,57.756,24.223,15.019,44.734,55.630,8.957,114.138,56.457,22.338,4.045,13.041,36.046,9.613,12.138,36.281,15.976,136.177,26.985
2010/1/20,41.614,64.314,357.013,42.829,57.094,18.415,14.880,30.859,38.611,39.188,64.646,10.954,20.596,7.193,9.390,39.506,22.156,4.144,17.388,36.297,9.872,7.520,35.152,49.547,12.092,31.130,7.681,5.628,50.370,14.205,32.696,128.048,20.659,101.802,53.827,24.416,321.466,5.080,52.149,214.853,5.166,50.547,8.620,7.015,10.613,27.642,9.717,16.343,10.394,20.700,15.327,20.249,43.432,9.653,9.139,11.249,31.956,7.617,7.364,53.700,22.598,11.280,20.403,4.399,9.035,48.589,22.355,61.443,15.535,9.813,68.692,71.227,35.500,22.058,145.989,18.156,120.934,28.317,101.670,5.130,58.124,74.708,39.005,33.342,11.900,30.603,12.945,60.893,24.424,14.862,44.927,54.861,8.925,113.416,56.714,21.772,3.998,12.877,36.343,9.524,12.425,36.011,16.149,135.826,26.732
2010/1/21,41.350,63.660,340.898,42.829,57.026,18.415,14.918,30.754,38.551,39.131,63.600,10.893,20.476,7.212,9.467,39.675,22.068,4.065,17.249,36.649,9.759,7.520,34.691,49.746,11.818,30.415,7.720,5.565,50.169,14.163,32.041,129.394,20.577,105.996,52.719,23.999,317.968,5.080,51.213,200.059,5.166,49.942,8.810,7.085,10.278,27.462,9.717,16.223,10.341,19.400,15.399,19.924,42.226,9.583,8.880,11.035,31.579,7.366,7.050,52.924,22.494,10.921,20.072,4.495,8.785,46.700,21.949,61.304,15.238,9.990,67.297,68.664,34.850,22.233,155.451,17.848,119.938,28.860,101.966,5.004,59.334,72.520,39.741,33.771,11.738,30.254,12.731,60.108,23.888,14.546,44.154,53.323,8.861,109.804,57.227,21.545,4.031,12.811,36.046,9.275,11.930,35.309,15.673,134.071,26.514
2010/1/22,40.359,60.172,324.163,42.829,56.144,17.934,14.389,29.911,38.551,38.497,61.835,10.711,19.843,7.060,9.312,39.563,21.453,3.986,16.694,36.239,9.308,7.323,33.564,48.882,11.515,29.019,7.543,5.358,49.969,13.286,31.199,123.626,20.795,101.040,50.925,23.582,313.692,5.080,49.396,194.343,5.012,47.724,8.620,6.991,9.579,27.390,9.542,15.742,10.180,19.244,15.488,19.037,43.110,9.229,8.621,10.849,31.108,7.115,6.752,51.889,22.115,10.536,19.829,4.415,8.536,46.109,21.380,61.164,14.734,9.696,63.741,64.053,34.000,21.708,148.242,17.492,120.436,27.834,100.488,4.831,58.124,69.707,39.272,33.342,11.714,29.847,12.516,59.586,23.955,14.231,41.837,54.263,8.669,112.332,54.147,20.564,3.950,12.220,34.732,9.097,11.669,34.068,15.326,131.614,25.717
2010/1/25,39.897,60.826,326.022,42.829,55.602,17.886,13.974,29.543,38.131,38.266,61.770,10.530,19.452,6.985,9.235,39.280,20.837,3.970,16.556,36.180,9.308,7.224,33.666,48.085,11.433,28.840,7.523,5.244,49.835,13.370,30.544,119.588,20.714,99.133,51.769,24.938,317.579,5.080,49.065,190.308,4.879,46.984,8.335,6.851,9.548,27.390,9.454,15.550,10.126,19.244,14.917,18.605,42.628,9.052,8.510,10.769,31.155,7.065,6.901,51.436,22.149,10.485,19.807,4.367,8.468,45.755,20.770,60.676,14.586,9.539,65.554,68.152,33.900,21.114,158.455,17.278,118.694,27.472,93.690,4.862,60.207,70.645,37.800,32.342,11.459,29.731,12.435,58.279,24.357,14.006,41.065,54.605,8.573,111.610,52.094,20.262,3.889,12.121,34.562,9.079,11.513,34.284,14.764,131.614,25.174
2010/1/26,39.699,59.518,319.824,42.829,54.449,17.405,13.332,28.437,37.172,36.998,60.136,9.985,19.271,6.682,8.925,38.716,19.870,3.843,15.631,35.712,8.715,7.027,32.898,45.894,11.048,28.160,7.229,5.083,48.299,12.701,28.860,116.127,20.605,94.558,49.078,23.269,303.974,5.080,45.982,185.601,4.681,45.573,7.828,6.641,9.214,26.528,9.058,14.949,9.733,18.724,14.008,17.653,39.692,8.663,8.177,10.502,29.741,6.589,6.496,48.912,20.873,9.972,19.122,4.180,8.218,42.626,19.917,58.933,13.964,9.146,63.043,65.334,32.800,20.415,147.491,16.946,112.473,25.570,87.188,4.626,56.444,67.206,35.459,30.103,11.168,28.393,11.817,56.450,23.217,13.285,38.233,51.272,8.254,106.553,49.323,19.659,3.742,11.300,34.011,8.473,10.784,33.474,13.768,127.753,24.051
2010/1/27,39.368,57.992,323.543,42.829,54.856,17.549,13.521,28.489,37.052,37.805,61.116,9.925,19.392,6.644,8.848,39.224,19.782,3.796,15.770,36.122,8.744,7.086,32.898,45.960,10.993,27.910,7.248,5.100,48.766,12.555,29.188,113.820,20.932,101.040,49.606,23.269,310.582,5.080,46.918,174.841,4.592,43.355,7.891,6.734,8.879,26.348,9.014,14.685,9.823,18.516,13.830,17.761,40.617,8.663,8.140,10.502,30.637,6.514,6.595,47.619,21.080,10.075,19.255,4.196,8.241,42.803,20.242,58.933,14.023,9.048,64.857,67.127,32.500,20.555,138.329,16.637,113.220,25.359,86.893,4.610,57.318,66.268,34.522,29.675,11.366,27.985,11.307,54.359,22.613,13.308,36.431,51.272,8.158,106.914,51.324,19.508,3.737,11.168,33.629,8.189,10.602,32.718,13.465,124.244,24.015
2010/1/28,39.633,59.300,324.163,42.829,54.856,17.958,13.596,28.963,36.692,38.324,61.835,9.985,19.663,6.776,8.874,38.885,20.046,3.827,15.885,35.536,8.800,7.106,33.051,46.558,11.158,28.339,7.268,5.175,48.766,12.743,29.936,119.204,20.904,100.658,51.347,23.790,324.187,5.080,47.964,181.902,4.681,41.607,7.986,6.734,9.427,27.318,9.146,14.853,9.966,18.672,14.062,17.977,43.191,8.911,8.288,10.769,30.542,6.790,6.868,48.007,21.425,10.434,19.873,4.485,8.399,44.279,21.136,58.723,14.408,9.264,64.787,66.615,32.600,21.499,139.681,16.708,115.957,25.721,88.075,4.752,53.756,67.519,35.459,30.389,11.529,28.567,11.710,55.927,23.082,13.646,38.941,54.861,8.222,107.998,54.917,19.772,3.818,11.398,34.392,8.545,11.018,33.312,14.028,131.263,24.703
2010/1/29,40.623,58.646,322.303,42.829,54.585,17.982,13.974,28.542,35.973,38.381,63.404,9.713,19.572,6.625,8.925,39.111,20.222,3.796,15.816,36.239,9.026,7.066,32.744,46.425,11.213,27.946,7.288,5.100,49.100,12.471,30.404,119.204,21.150,103.328,49.764,23.269,324.187,5.080,48.350,176.523,4.658,39.389,7.986,6.758,9.335,25.773,9.410,14.564,9.894,18.308,14.401,17.610,42.306,8.663,8.103,10.636,31.014,7.115,6.537,46.519,21.218,10.254,19.696,4.431,8.331,43.925,20.242,60.188,14.260,9.224,62.555,64.821,33.600,21.289,132.471,16.590,109.487,25.328,92.508,4.736,54.092,65.331,36.262,29.627,11.412,28.131,11.549,53.575,23.955,13.736,40.550,53.750,8.286,105.830,56.457,20.187,3.747,10.939,33.459,8.384,10.732,32.880,13.854,128.104,24.631
2010/2/1,39.500,57.337,313.006,42.829,54.924,17.814,13.785,27.910,35.373,38.785,62.097,9.380,19.211,6.474,8.874,38.377,19.694,3.764,15.816,35.653,8.800,6.968,33.000,45.960,10.553,26.049,7.209,4.985,49.568,12.325,30.077,115.743,20.850,96.846,48.814,23.895,316.802,5.080,46.312,178.876,4.658,39.389,7.923,6.687,8.818,24.658,9.322,14.516,9.823,17.736,14.187,17.501,41.180,8.486,7.992,10.636,30.684,7.316,6.438,46.583,21.011,10.254,19.851,4.372,8.104,43.393,20.364,59.281,13.993,9.028,61.858,62.772,33.500,20.904,133.973,16.329,109.985,25.026,88.666,4.689,54.428,63.143,35.526,29.437,11.180,27.869,11.683,53.575,23.418,13.758,41.194,51.956,8.062,105.830,55.687,20.942,3.785,10.873,32.654,8.384,10.940,32.718,14.807,125.998,24.305
2010/2/2,38.972,58.428,308.667,42.829,53.364,17.381,13.785,27.910,35.134,38.151,61.247,9.441,18.880,6.360,8.796,38.095,19.079,3.717,16.070,35.302,8.913,6.810,33.461,46.027,10.388,25.691,7.111,4.939,50.102,12.346,29.141,114.589,20.932,94.939,46.703,23.790,321.077,5.080,46.147,175.178,4.592,40.061,7.638,6.547,8.545,24.946,9.234,14.420,9.716,17.034,13.795,17.891,40.698,8.239,7.807,10.556,30.401,6.865,6.082,45.678,20.390,9.896,19.431,4.335,8.014,43.216,20.404,59.560,13.964,8.636,62.137,63.540,33.050,21.254,126.914,16.020,103.266,24.453,82.459,4.610,52.749,62.517,34.321,28.532,10.924,27.694,11.415,54.098,22.881,13.466,41.644,48.709,7.998,100.413,52.864,20.791,3.770,10.512,32.781,8.438,10.497,32.124,14.547,124.946,23.834
2010/2/3,39.500,60.172,315.485,42.829,53.635,17.333,13.747,28.068,34.894,38.612,62.424,10.076,19.271,6.398,9.003,38.039,18.991,3.780,16.255,35.712,8.969,6.908,34.025,45.827,10.938,25.835,7.248,5.014,50.102,12.471,29.468,115.743,21.259,95.702,49.342,23.477,331.184,4.737,47.689,178.204,4.681,42.817,7.796,6.547,8.727,25.449,9.366,14.612,9.626,17.606,13.902,18.540,41.341,8.416,7.955,10.609,30.872,7.015,6.214,46.001,21.114,10.075,19.873,4.410,8.127,43.393,20.445,59.770,14.201,8.636,66.251,65.334,32.700,21.848,127.665,16.495,107.497,26.143,82.459,4.626,53.555,63.768,34.924,28.675,10.947,27.753,11.468,53.575,23.284,13.736,42.030,49.392,8.158,102.580,56.200,20.602,3.785,10.709,34.477,8.580,10.862,32.286,15.023,129.157,24.087
2010/2/4,39.038,59.518,319.204,42.829,53.432,17.189,13.407,28.015,35.373,38.324,62.228,9.985,19.392,6.379,8.899,38.885,19.255,3.733,16.070,36.180,8.856,6.790,33.205,44.897,11.048,26.192,7.347,5.031,49.902,12.513,29.281,116.512,20.904,96.083,50.133,23.373,334.294,4.534,47.138,180.221,4.570,44.296,7.765,6.594,8.910,25.377,9.278,14.612,9.626,17.294,14.026,18.605,41.341,8.380,7.992,10.609,31.108,6.965,6.371,44.836,21.045,10.024,20.094,4.469,8.150,43.748,20.364,60.118,14.023,8.734,65.066,64.053,32.550,21.569,127.665,16.661,105.506,26.023,85.415,4.626,52.950,63.768,35.659,28.817,11.331,27.985,11.952,54.882,23.552,13.736,42.223,49.734,8.094,106.192,55.430,20.564,3.789,10.709,34.138,8.580,10.706,31.962,15.197,127.753,23.870
2010/2/5,37.783,57.773,316.725,42.829,53.025,16.107,12.539,26.225,34.474,37.459,59.155,9.501,18.910,6.057,8.564,38.377,18.551,3.495,15.377,35.712,8.518,6.435,31.463,43.104,10.526,24.368,7.072,4.709,48.499,11.928,28.252,111.321,20.278,93.796,47.495,21.912,321.077,4.221,44.219,167.781,4.305,44.363,7.511,6.267,8.454,24.155,8.926,13.603,9.287,16.097,13.100,17.826,38.888,7.815,7.437,10.129,30.260,6.489,5.933,41.731,20.631,9.332,18.968,4.313,7.718,41.622,18.962,58.514,13.400,8.125,60.533,60.466,30.900,20.275,119.254,16.020,98.290,24.876,79.799,4.453,49.792,60.454,33.184,27.150,10.820,26.531,11.603,52.791,22.210,13.060,40.872,47.085,7.678,101.496,51.581,19.130,3.643,9.986,33.078,8.224,10.471,29.802,14.287,124.946,22.204
2010/2/8,37.915,58.428,313.626,40.650,53.568,15.770,13.030,26.594,35.014,37.978,60.332,9.683,19.121,6.133,8.745,37.869,17.848,3.527,15.469,35.302,8.490,6.514,31.360,42.108,10.333,24.475,7.131,4.876,48.432,11.824,28.673,109.783,20.332,93.033,48.603,22.329,320.300,3.834,46.367,154.331,4.239,41.473,7.701,6.337,8.545,25.090,8.970,13.699,9.358,16.175,12.904,17.588,40.135,7.709,7.437,10.182,30.165,6.264,5.726,41.149,20.907,9.229,18.990,4.287,7.923,41.445,19.022,58.514,13.430,7.910,59.068,62.003,30.100,19.751,118.654,14.715,102.271,26.476,80.686,4.390,50.397,58.641,31.913,27.865,10.808,26.327,12.140,53.052,22.411,13.173,38.619,48.110,7.614,98.245,49.528,18.753,3.785,9.756,33.459,8.206,10.602,30.882,15.413,124.595,21.624
2010/2/9,38.708,58.210,317.345,40.719,53.839,16.299,13.105,26.857,35.373,37.863,61.247,9.834,19.241,6.152,8.874,38.208,17.936,3.653,15.677,35.126,8.631,6.573,32.385,42.706,10.416,25.978,7.190,4.951,48.432,12.033,29.235,110.552,20.359,94.177,51.083,22.329,317.968,3.871,47.579,159.711,4.438,42.414,7.860,6.407,8.575,26.024,9.014,14.156,9.573,17.294,13.795,18.172,40.456,7.956,7.733,10.396,30.495,6.464,6.074,42.443,21.149,9.537,19.917,4.324,8.014,42.567,19.795,58.584,13.934,8.184,59.975,62.515,31.150,20.170,118.654,15.142,106.004,26.808,84.528,4.500,51.001,61.767,34.121,28.913,11.168,26.589,12.489,53.314,22.814,13.623,39.906,49.050,7.774,104.024,52.351,19.546,3.780,10.183,33.756,8.491,10.862,31.638,16.019,125.647,22.892
2010/2/10,38.576,58.646,321.064,40.378,53.432,16.660,13.067,26.857,36.033,37.978,62.489,9.834,19.723,6.360,8.925,38.377,18.727,3.701,15.700,35.126,8.687,6.593,32.795,43.370,10.581,25.978,7.170,4.893,48.432,12.283,29.422,111.129,20.387,93.796,50.133,22.747,321.855,4.129,48.019,170.807,4.460,43.086,7.923,6.477,8.697,26.096,9.190,14.444,9.573,18.490,14.133,18.605,40.698,8.027,7.844,10.476,31.108,6.564,6.189,42.637,21.218,9.588,19.917,4.335,8.036,43.630,20.526,58.793,13.875,8.439,60.951,63.540,31.400,20.415,122.258,15.379,108.243,26.566,88.962,4.516,52.614,63.455,35.392,29.056,11.273,26.560,12.569,54.098,23.082,13.623,38.812,49.563,7.902,102.580,51.581,20.262,3.785,10.314,33.714,8.545,10.940,32.070,16.019,128.455,23.109
2010/2/22,38.972,58.646,327.882,40.582,55.398,17.213,13.369,28.015,36.992,38.842,62.554,10.046,19.873,6.795,9.183,39.393,19.167,3.812,16.278,34.717,9.026,6.869,32.846,43.171,10.911,26.407,7.661,5.054,50.570,12.450,30.357,113.436,20.468,94.939,50.239,23.060,325.742,4.110,48.790,173.497,4.636,44.497,7.986,6.687,8.879,25.557,9.234,14.396,9.716,18.100,14.383,18.886,41.019,8.451,7.955,10.609,32.946,6.589,6.297,42.701,21.425,9.690,20.403,4.388,8.172,43.984,21.258,60.397,14.023,9.028,63.183,64.821,32.100,19.786,128.266,15.878,107.994,26.747,86.302,4.563,52.009,61.267,37.265,29.437,11.377,27.142,12.650,56.450,23.284,13.691,39.906,49.136,7.998,101.857,49.785,21.659,3.841,10.512,33.544,8.562,11.018,32.070,15.413,126.700,24.413
2010/2/23,39.500,58.646,330.981,40.855,55.670,16.708,14.276,28.068,38.071,39.707,61.770,9.864,19.994,6.776,9.364,40.635,20.046,3.827,16.625,35.009,9.082,6.849,32.693,42.905,10.828,26.622,7.720,5.065,50.169,12.576,30.310,112.474,20.496,96.083,49.764,23.060,333.905,4.110,49.286,170.470,4.636,46.514,8.018,6.734,8.879,24.874,9.234,14.444,9.751,17.788,14.418,18.821,40.456,8.416,7.992,10.609,32.758,6.589,6.438,42.701,21.942,9.793,19.917,4.426,8.127,43.984,22.315,62.699,14.171,9.303,65.903,64.053,32.100,19.506,127.515,16.281,108.243,28.136,89.848,4.563,51.472,62.142,37.934,29.627,11.343,27.083,12.677,56.450,23.485,13.488,40.357,49.905,8.126,103.663,49.939,21.659,3.841,10.446,34.477,8.794,10.992,32.934,15.586,127.753,24.124
2010/2/24,38.642,57.773,327.262,40.446,55.602,16.924,14.125,27.594,37.831,39.361,61.312,9.652,19.723,6.814,9.286,39.958,20.222,3.796,16.625,34.892,9.138,6.810,32.795,43.171,10.581,26.264,7.740,5.065,50.637,12.701,30.170,111.321,20.496,96.465,49.342,22.851,327.297,4.110,48.735,171.143,4.592,44.968,7.828,6.687,8.818,24.299,9.146,14.468,9.751,18.256,14.169,18.432,39.411,8.345,7.844,10.662,32.381,6.740,6.264,42.960,21.632,9.819,19.983,4.404,8.059,43.393,21.664,62.420,13.964,8.989,63.811,62.772,31.900,19.261,125.713,16.068,107.994,30.098,93.986,4.532,52.547,60.955,37.667,29.294,11.284,27.083,13.080,56.711,23.015,13.421,40.035,49.478,8.286,105.830,51.324,21.432,3.822,10.380,33.926,9.399,10.966,32.826,15.326,124.946,23.580
2010/2/25,38.444,55.811,314.246,40.378,54.246,16.948,14.427,27.067,38.131,39.534,61.574,9.380,19.482,6.625,9.106,40.409,19.782,3.717,16.533,35.009,9.054,6.691,32.795,43.171,10.333,25.548,7.582,4.974,50.503,12.283,30.217,109.590,20.496,93.796,48.128,22.225,325.353,3.981,47.413,160.720,4.504,42.414,7.574,6.547,8.454,23.580,9.014,14.156,9.769,18.204,14.062,17.956,37.521,8.133,7.770,10.582,31.391,6.715,5.999,43.090,21.321,9.972,20.337,4.362,7.991,43.098,21.380,62.420,14.023,8.753,62.904,61.234,32.700,19.227,125.713,15.878,104.013,30.310,93.099,4.469,51.136,60.079,37.466,28.960,11.110,26.705,13.214,56.188,22.881,13.240,39.391,48.110,8.222,103.302,53.634,21.206,3.785,10.183,33.502,9.150,10.914,32.178,15.240,121.436,23.073
